transaction_id,customer_id,transaction_date,amount_inr,transaction_type,channel,merchant_code,balance_after_inr,is_flagged
TXN0003076,CUST00107,2023-09-12,377,transfer,mobile_app,MCC4459,1133685,0
TXN0003077,CUST00592,2023-11-02,156220,credit,atm,MCC7848,1514865,0
TXN0003078,CUST00520,2023-12-06,271690,transfer,pos,MCC5835,679993,0
TXN0003079,CUST00736,2023-11-01,327057,emi_payment,mobile_app,MCC2801,1909193,0
TXN0003080,CUST00035,2023-08-15,314180,transfer,atm,MCC3880,1791121,0
TXN0003081,CUST00078,2023-11-03,185330,atm_withdrawal,atm,MCC7029,1831542,0
TXN0003082,CUST00589,2023-02-05,434694,transfer,mobile_app,MCC5308,1425527,0
TXN0003083,CUST00856,2023-08-24,324850,credit,mobile_app,MCC5138,374389,0
TXN0003084,CUST00934,2023-12-28,270327,debit,branch,MCC8784,294175,0
TXN0003085,CUST00569,2023-05-18,469340,credit,atm,MCC8371,1914011,0
TXN0003086,CUST00369,2023-12-23,47155,debit,internet_banking,MCC3196,1741436,0
TXN0003087,CUST00473,2023-07-04,354939,debit,branch,MCC7337,1761579,0
TXN0003088,CUST00509,2023-06-20,463414,credit,branch,MCC8120,1284584,0
TXN0003089,CUST00620,2023-04-20,330946,credit,atm,MCC9098,1713292,0
TXN0003090,CUST00228,2023-02-09,282720,atm_withdrawal,internet_banking,MCC3375,987268,0
TXN0003091,CUST00389,2023-11-16,182266,emi_payment,atm,MCC7551,324286,0
TXN0003092,CUST00541,2023-09-21,135838,emi_payment,pos,MCC2682,513092,0
TXN0003093,CUST00851,2023-05-27,272989,transfer,branch,MCC5000,1703192,0
TXN0003094,CUST00803,2023-12-17,449439,debit,atm,MCC1653,1299421,0
TXN0003095,CUST00754,2023-03-09,231159,atm_withdrawal,mobile_app,MCC6433,1994964,0
TXN0003096,CUST00216,2023-10-12,60544,transfer,pos,MCC7157,1796971,0
TXN0003097,CUST00407,2023-06-15,241862,transfer,internet_banking,MCC5020,1518753,0
TXN0003098,CUST00554,2023-08-16,48831,emi_payment,mobile_app,MCC4704,76952,0
TXN0003099,CUST00968,2023-01-14,468053,debit,branch,MCC3177,370165,0
TXN0003100,CUST00355,2023-08-11,267551,transfer,internet_banking,MCC7933,750300,0
TXN0003101,CUST00919,2023-09-05,107020,emi_payment,branch,MCC9192,71510,0
TXN0003102,CUST00748,2023-12-23,312479,emi_payment,pos,MCC2193,1871319,0
TXN0003103,CUST00634,2023-05-07,268929,transfer,branch,MCC3482,456101,0
TXN0003104,CUST00703,2023-01-27,255528,atm_withdrawal,internet_banking,MCC6429,765818,0
TXN0003105,CUST00794,2023-01-23,296034,atm_withdrawal,pos,MCC4291,1349055,0
TXN0003106,CUST00699,2023-02-24,464503,debit,internet_banking,MCC1116,71740,0
TXN0003107,CUST00673,2023-04-20,428019,debit,pos,MCC1187,1272650,0
TXN0003108,CUST00378,2023-10-31,131484,transfer,pos,MCC3104,202888,0
TXN0003109,CUST00428,2023-03-13,119957,atm_withdrawal,branch,MCC9707,1804905,0
TXN0003110,CUST00600,2023-02-22,495118,transfer,atm,MCC6486,1381520,0
TXN0003111,CUST00844,2023-01-12,322476,credit,atm,MCC3296,671405,0
TXN0003112,CUST00652,2023-05-20,9772,transfer,pos,MCC1504,1400241,0
TXN0003113,CUST00988,2023-08-09,264844,atm_withdrawal,branch,MCC7804,628087,0
TXN0003114,CUST00681,2023-04-13,59355,debit,branch,MCC4394,230090,0
TXN0003115,CUST00408,2023-06-30,15008,transfer,internet_banking,MCC4542,19264,0
TXN0003116,CUST00576,2023-03-30,92919,emi_payment,branch,MCC6054,438432,0
TXN0003117,CUST00624,2023-10-20,127381,credit,atm,MCC3055,1415527,0
TXN0003118,CUST00867,2023-01-10,39879,debit,branch,MCC7547,1127745,0
TXN0003119,CUST00256,2023-03-15,417773,emi_payment,internet_banking,MCC3823,546025,0
TXN0003120,CUST00249,2023-07-26,219165,emi_payment,branch,MCC7350,1373065,0
TXN0003121,CUST00202,2023-11-04,276004,emi_payment,branch,MCC5655,776673,0
TXN0003122,CUST00056,2023-05-27,432699,emi_payment,mobile_app,MCC2333,313580,0
TXN0003123,CUST00676,2023-01-26,418583,emi_payment,atm,MCC6610,1358103,0
TXN0003124,CUST00963,2023-07-21,410397,credit,pos,MCC1676,912764,1
TXN0003125,CUST00614,2023-04-09,98228,debit,internet_banking,MCC7434,1328836,0
TXN0003126,CUST00061,2023-04-22,372403,atm_withdrawal,internet_banking,MCC4386,1124070,0
TXN0003127,CUST00365,2023-12-03,497855,credit,mobile_app,MCC7033,202623,0
TXN0003128,CUST00903,2023-12-10,3803,atm_withdrawal,branch,MCC3167,99407,0
TXN0003129,CUST00052,2023-04-05,434063,transfer,branch,MCC4663,201394,0
TXN0003130,CUST00613,2023-08-04,432866,transfer,pos,MCC3750,447512,0
TXN0003131,CUST00441,2023-07-17,420688,debit,pos,MCC3258,448204,0
TXN0003132,CUST00919,2023-12-17,198309,atm_withdrawal,atm,MCC4082,1837791,0
TXN0003133,CUST00514,2023-12-12,99548,transfer,internet_banking,MCC1483,1566284,0
TXN0003134,CUST00565,2023-05-08,365845,atm_withdrawal,mobile_app,MCC4574,1759963,0
TXN0003135,CUST00723,2023-01-10,311566,emi_payment,branch,MCC2108,948458,0
TXN0003136,CUST00822,2023-01-01,363486,debit,atm,MCC5666,644966,0
TXN0003137,CUST00516,2023-01-02,128043,atm_withdrawal,mobile_app,MCC1815,805850,0
TXN0003138,CUST00722,2023-10-13,88842,transfer,branch,MCC1083,1735954,0
TXN0003139,CUST00806,2023-09-28,450802,debit,mobile_app,MCC4951,711030,0
TXN0003140,CUST00526,2023-10-29,257745,transfer,internet_banking,MCC3681,1265103,0
TXN0003141,CUST00717,2023-02-20,425668,emi_payment,internet_banking,MCC8891,289247,0
TXN0003142,CUST00364,2023-01-22,463097,emi_payment,mobile_app,MCC3379,1963244,0
TXN0003143,CUST00356,2023-03-04,229692,credit,internet_banking,MCC4593,1283372,0
TXN0003144,CUST00003,2023-08-17,131598,atm_withdrawal,atm,MCC3125,1932437,0
TXN0003145,CUST00670,2023-01-04,447936,credit,pos,MCC9004,589231,0
TXN0003146,CUST00251,2023-08-30,357542,transfer,atm,MCC8096,1233875,0
TXN0003147,CUST00814,2023-11-21,333026,atm_withdrawal,internet_banking,MCC2547,548031,0
TXN0003148,CUST00952,2023-02-23,479029,debit,pos,MCC3261,935678,0
TXN0003149,CUST00876,2023-09-27,123211,transfer,branch,MCC2677,645766,0
TXN0003150,CUST00276,2023-07-21,180379,transfer,internet_banking,MCC2358,284561,0
TXN0003151,CUST00652,2023-12-11,19603,emi_payment,pos,MCC3166,884312,0
TXN0003152,CUST00752,2023-03-30,193878,emi_payment,internet_banking,MCC8665,1060701,0
TXN0003153,CUST00507,2023-03-24,223316,emi_payment,atm,MCC5128,314214,0
TXN0003154,CUST00509,2023-01-07,226335,credit,mobile_app,MCC4446,796597,0
TXN0003155,CUST00438,2023-09-15,75535,transfer,internet_banking,MCC2717,187259,0
TXN0003156,CUST00309,2023-11-13,404538,debit,pos,MCC2656,1291213,0
TXN0003157,CUST00574,2023-01-07,244687,atm_withdrawal,internet_banking,MCC5996,625788,0
TXN0003158,CUST00992,2023-06-29,219698,credit,pos,MCC7760,178981,0
TXN0003159,CUST00219,2023-09-22,431979,transfer,branch,MCC6020,1026480,1
TXN0003160,CUST00047,2023-10-13,243174,emi_payment,pos,MCC6913,1669835,0
TXN0003161,CUST00057,2023-12-06,446088,emi_payment,branch,MCC3353,1982614,0
TXN0003162,CUST00583,2023-09-21,111236,debit,branch,MCC9506,1934228,0
TXN0003163,CUST00270,2023-12-02,425335,emi_payment,internet_banking,MCC8402,347243,0
TXN0003164,CUST00462,2023-12-29,494173,credit,internet_banking,MCC8899,418725,0
TXN0003165,CUST00951,2023-12-05,375255,transfer,pos,MCC7007,1785990,0
TXN0003166,CUST00077,2023-06-09,446187,debit,branch,MCC7248,1265567,0
TXN0003167,CUST00175,2023-05-29,370112,emi_payment,branch,MCC1637,1086382,0
TXN0003168,CUST00215,2023-06-06,300167,transfer,internet_banking,MCC2448,1603876,0
TXN0003169,CUST00458,2023-12-14,381910,debit,atm,MCC2192,129309,0
TXN0003170,CUST00695,2023-04-13,480283,debit,internet_banking,MCC5348,1108818,0
TXN0003171,CUST00184,2023-10-02,302556,emi_payment,internet_banking,MCC6291,1144887,0
TXN0003172,CUST00109,2023-08-17,343530,debit,mobile_app,MCC2068,1870873,0
TXN0003173,CUST00086,2023-01-23,39691,transfer,pos,MCC7763,934776,0
TXN0003174,CUST00802,2023-06-27,479556,emi_payment,mobile_app,MCC5944,1023733,0
TXN0003175,CUST00030,2023-03-13,388884,atm_withdrawal,pos,MCC6358,1601438,0
TXN0003176,CUST00626,2023-09-23,80851,debit,internet_banking,MCC9250,541094,0
TXN0003177,CUST00579,2023-06-13,144919,credit,mobile_app,MCC6261,139867,1
TXN0003178,CUST00101,2023-05-11,112806,debit,pos,MCC1034,943200,0
TXN0003179,CUST00553,2023-01-24,159873,atm_withdrawal,atm,MCC7918,1221101,0
TXN0003180,CUST00287,2023-02-17,442602,transfer,atm,MCC8883,975732,0
TXN0003181,CUST00515,2023-10-06,232169,atm_withdrawal,branch,MCC1751,1412783,0
TXN0003182,CUST00138,2023-11-11,209995,debit,atm,MCC5853,507422,0
TXN0003183,CUST00668,2023-04-17,389509,emi_payment,mobile_app,MCC5227,28519,0
TXN0003184,CUST00798,2023-10-30,185641,debit,internet_banking,MCC2361,1573905,0
TXN0003185,CUST00004,2023-07-21,442926,debit,branch,MCC3484,1701526,0
TXN0003186,CUST00533,2023-05-09,377192,transfer,atm,MCC8701,1235493,0
TXN0003187,CUST00648,2023-06-14,128579,credit,branch,MCC4524,627877,0
TXN0003188,CUST00003,2023-09-09,315199,credit,branch,MCC5831,740736,0
TXN0003189,CUST00725,2023-11-28,241406,debit,atm,MCC7993,959514,0
TXN0003190,CUST00543,2023-06-29,172101,transfer,mobile_app,MCC5033,843312,0
TXN0003191,CUST00307,2023-05-07,453162,credit,branch,MCC9020,447538,0
TXN0003192,CUST00483,2023-10-05,198990,atm_withdrawal,internet_banking,MCC5496,743402,0
TXN0003193,CUST00683,2023-07-11,58453,emi_payment,branch,MCC9870,596107,0
TXN0003194,CUST00644,2023-05-23,204251,transfer,mobile_app,MCC2326,895797,0
TXN0003195,CUST00777,2023-06-17,258444,emi_payment,pos,MCC8992,751052,0
TXN0003196,CUST00035,2023-07-15,63253,transfer,pos,MCC2014,1056189,0
TXN0003197,CUST00788,2023-02-21,371379,transfer,pos,MCC8317,1613585,0
TXN0003198,CUST00036,2023-01-22,114854,atm_withdrawal,pos,MCC6953,661853,0
TXN0003199,CUST00651,2023-08-31,46302,transfer,atm,MCC6035,115684,0
TXN0003200,CUST00350,2023-03-05,268811,transfer,internet_banking,MCC8922,1636313,0
TXN0003201,CUST00064,2023-07-14,80567,transfer,mobile_app,MCC6765,372507,0
TXN0003202,CUST00689,2023-10-13,390935,emi_payment,atm,MCC7249,1856734,0
TXN0003203,CUST00553,2023-03-20,34298,emi_payment,pos,MCC7788,1057265,0
TXN0003204,CUST00667,2023-05-20,209582,transfer,internet_banking,MCC8566,1045600,0
TXN0003205,CUST00376,2023-12-24,25963,debit,pos,MCC3089,817647,0
TXN0003206,CUST00279,2023-01-13,191738,emi_payment,mobile_app,MCC8602,1422725,0
TXN0003207,CUST00625,2023-10-03,466649,transfer,internet_banking,MCC6300,1305979,0
TXN0003208,CUST00217,2023-03-03,325293,atm_withdrawal,atm,MCC1288,1861078,0
TXN0003209,CUST00813,2023-11-27,267621,atm_withdrawal,branch,MCC9264,33102,0
TXN0003210,CUST00684,2023-05-31,78711,debit,atm,MCC7937,383879,0
TXN0003211,CUST01000,2023-01-03,156492,atm_withdrawal,internet_banking,MCC9023,555344,0
TXN0003212,CUST00028,2023-09-20,190437,atm_withdrawal,atm,MCC7948,379445,0
TXN0003213,CUST00586,2023-02-23,289352,atm_withdrawal,internet_banking,MCC4109,1896685,0
TXN0003214,CUST00557,2023-05-13,104147,transfer,mobile_app,MCC4149,145222,0
TXN0003215,CUST00858,2023-07-03,499973,credit,branch,MCC3488,242541,0
TXN0003216,CUST00425,2023-09-29,325857,emi_payment,branch,MCC4688,884205,0
TXN0003217,CUST00937,2023-06-02,155973,atm_withdrawal,branch,MCC1312,528444,0
TXN0003218,CUST00240,2023-11-10,56270,transfer,mobile_app,MCC7708,662294,0
TXN0003219,CUST00855,2023-06-25,297540,atm_withdrawal,branch,MCC7770,1207871,0
TXN0003220,CUST00521,2023-05-05,223966,credit,mobile_app,MCC9878,1121068,0
TXN0003221,CUST00944,2023-05-04,336982,atm_withdrawal,pos,MCC5954,1728560,0
TXN0003222,CUST00218,2023-10-20,298131,debit,mobile_app,MCC9889,902137,0
TXN0003223,CUST00261,2023-08-31,320215,atm_withdrawal,pos,MCC2888,1874724,0
TXN0003224,CUST00565,2023-02-16,416854,atm_withdrawal,mobile_app,MCC5264,380387,0
TXN0003225,CUST00552,2023-10-01,262635,emi_payment,atm,MCC8041,389020,0
TXN0003226,CUST00149,2023-06-01,362303,emi_payment,internet_banking,MCC8105,782360,0
TXN0003227,CUST00652,2023-05-08,179579,transfer,mobile_app,MCC7962,233684,0
TXN0003228,CUST00406,2023-02-05,471437,atm_withdrawal,internet_banking,MCC5194,57793,0
TXN0003229,CUST00152,2023-12-31,204044,debit,mobile_app,MCC1657,742543,0
TXN0003230,CUST00511,2023-01-20,339971,credit,atm,MCC8792,1074769,0
TXN0003231,CUST00698,2023-12-30,499226,debit,pos,MCC4432,555466,0
TXN0003232,CUST00032,2023-01-24,174659,credit,internet_banking,MCC6846,542120,0
TXN0003233,CUST00921,2023-07-04,50884,transfer,branch,MCC2199,194449,0
TXN0003234,CUST00611,2023-02-08,115938,credit,mobile_app,MCC9428,224717,0
TXN0003235,CUST00261,2023-06-29,121970,transfer,branch,MCC3310,1766489,0
TXN0003236,CUST00751,2023-11-02,28385,credit,pos,MCC9974,131713,0
TXN0003237,CUST00844,2023-08-04,271990,credit,branch,MCC7437,1405217,0
TXN0003238,CUST00957,2023-07-18,138866,transfer,pos,MCC3971,1428897,0
TXN0003239,CUST00791,2023-02-13,48620,credit,atm,MCC4325,406562,0
TXN0003240,CUST00204,2023-12-12,68510,atm_withdrawal,mobile_app,MCC9812,494681,0
TXN0003241,CUST00164,2023-05-18,136768,atm_withdrawal,mobile_app,MCC6343,735213,0
TXN0003242,CUST00209,2023-07-16,184675,atm_withdrawal,internet_banking,MCC7231,1317593,0
TXN0003243,CUST00876,2023-11-24,487239,debit,pos,MCC6512,73293,0
TXN0003244,CUST00305,2023-08-18,351318,transfer,mobile_app,MCC3142,1631017,0
TXN0003245,CUST00331,2023-09-26,357395,emi_payment,mobile_app,MCC2191,681799,0
TXN0003246,CUST00891,2023-03-09,346047,credit,pos,MCC1028,999971,0
TXN0003247,CUST00205,2023-06-17,401632,credit,mobile_app,MCC4644,1819753,0
TXN0003248,CUST00407,2023-07-17,159151,emi_payment,internet_banking,MCC7153,266105,0
TXN0003249,CUST00297,2023-03-06,49774,debit,atm,MCC3713,1895236,0
TXN0003250,CUST00302,2023-05-21,254325,emi_payment,mobile_app,MCC3001,1229095,0
TXN0003251,CUST00596,2023-10-31,754,transfer,mobile_app,MCC4497,853684,0
TXN0003252,CUST00742,2023-12-06,108464,emi_payment,atm,MCC3082,143215,0
TXN0003253,CUST00266,2023-10-28,376527,emi_payment,mobile_app,MCC4914,135150,0
TXN0003254,CUST00038,2023-12-07,251538,transfer,atm,MCC5968,1634287,0
TXN0003255,CUST00640,2023-12-31,345361,transfer,branch,MCC3451,803867,0
TXN0003256,CUST00549,2023-03-14,255089,debit,internet_banking,MCC1278,1523080,0
TXN0003257,CUST00660,2023-11-09,271403,atm_withdrawal,atm,MCC1916,1666567,0
TXN0003258,CUST00451,2023-08-15,150718,debit,internet_banking,MCC4746,804166,0
TXN0003259,CUST00777,2023-11-10,109340,atm_withdrawal,pos,MCC2596,632809,0
TXN0003260,CUST00625,2023-08-21,129807,atm_withdrawal,branch,MCC8193,538190,0
TXN0003261,CUST00758,2023-02-15,399047,emi_payment,atm,MCC2483,1273288,0
TXN0003262,CUST00732,2023-07-25,489789,emi_payment,internet_banking,MCC1245,1419108,0
TXN0003263,CUST00497,2023-10-05,41011,debit,pos,MCC6573,699054,0
TXN0003264,CUST00325,2023-02-15,268608,atm_withdrawal,internet_banking,MCC6614,1134419,0
TXN0003265,CUST00583,2023-07-04,235259,transfer,branch,MCC7046,1079652,0
TXN0003266,CUST00637,2023-08-27,281082,credit,pos,MCC2425,290184,0
TXN0003267,CUST00572,2023-06-19,116523,emi_payment,pos,MCC7124,1051381,0
TXN0003268,CUST00525,2023-10-19,3996,transfer,atm,MCC8764,1518374,0
TXN0003269,CUST00343,2023-02-16,101747,credit,atm,MCC6442,1924106,0
TXN0003270,CUST00134,2023-05-07,91002,credit,atm,MCC4515,667950,0
TXN0003271,CUST00428,2023-12-14,26274,debit,branch,MCC5333,477311,0
TXN0003272,CUST00882,2023-07-07,178375,atm_withdrawal,atm,MCC8308,1787694,0
TXN0003273,CUST00717,2023-03-08,341985,emi_payment,branch,MCC2287,1839029,0
TXN0003274,CUST00755,2023-02-12,482993,credit,branch,MCC7513,1658936,0
TXN0003275,CUST00737,2023-08-05,328651,emi_payment,internet_banking,MCC3426,670832,0
TXN0003276,CUST00922,2023-12-06,87703,emi_payment,internet_banking,MCC8899,551626,0
TXN0003277,CUST00227,2023-01-18,181152,debit,mobile_app,MCC2258,1249661,0
TXN0003278,CUST00721,2023-02-09,151714,debit,atm,MCC5651,510507,0
TXN0003279,CUST00070,2023-05-17,106159,credit,mobile_app,MCC4604,1538807,0
TXN0003280,CUST00245,2023-03-18,495079,debit,mobile_app,MCC5374,795779,0
TXN0003281,CUST00030,2023-02-14,327852,atm_withdrawal,internet_banking,MCC4439,654227,0
TXN0003282,CUST00431,2023-04-19,240606,debit,mobile_app,MCC1336,1608966,0
TXN0003283,CUST00141,2023-08-23,218423,atm_withdrawal,atm,MCC8720,710199,0
TXN0003284,CUST00387,2023-10-29,159272,transfer,mobile_app,MCC5803,261308,0
TXN0003285,CUST00135,2023-04-22,208436,debit,branch,MCC6402,1589813,0
TXN0003286,CUST00036,2023-09-13,317216,atm_withdrawal,atm,MCC5697,632102,0
TXN0003287,CUST00478,2023-10-28,464114,debit,branch,MCC5758,1310545,0
TXN0003288,CUST00411,2023-01-03,248201,atm_withdrawal,branch,MCC6456,1318215,0
TXN0003289,CUST00418,2023-11-08,92565,debit,internet_banking,MCC4774,166145,0
TXN0003290,CUST00346,2023-03-08,478728,emi_payment,branch,MCC2179,66981,0
TXN0003291,CUST00410,2023-09-08,157561,credit,atm,MCC1263,1640763,0
TXN0003292,CUST00004,2023-10-01,41689,transfer,branch,MCC5859,111800,0
TXN0003293,CUST00479,2023-11-05,272127,atm_withdrawal,atm,MCC2674,663701,0
TXN0003294,CUST00848,2023-05-28,395294,emi_payment,pos,MCC5085,1524342,0
TXN0003295,CUST00140,2023-08-29,128874,credit,internet_banking,MCC6446,355429,0
TXN0003296,CUST00144,2023-01-10,139615,debit,mobile_app,MCC6363,1044685,0
TXN0003297,CUST00781,2023-06-13,144693,credit,branch,MCC2515,231260,0
TXN0003298,CUST00501,2023-12-18,403353,atm_withdrawal,internet_banking,MCC6944,1115204,0
TXN0003299,CUST00258,2023-02-27,478700,transfer,mobile_app,MCC9466,1427073,0
TXN0003300,CUST00785,2023-02-25,423875,emi_payment,atm,MCC4252,497727,0
TXN0003301,CUST00325,2023-09-13,113151,transfer,atm,MCC2065,563601,0
TXN0003302,CUST00605,2023-07-06,424626,transfer,atm,MCC5535,1063567,0
TXN0003303,CUST00557,2023-06-16,154887,debit,atm,MCC6551,1582587,0
TXN0003304,CUST00170,2023-04-01,433361,debit,branch,MCC4555,1090011,0
TXN0003305,CUST00756,2023-03-04,495697,emi_payment,branch,MCC6393,1403078,0
TXN0003306,CUST00619,2023-09-27,359091,credit,internet_banking,MCC7888,827542,0
TXN0003307,CUST00209,2023-05-11,477559,credit,atm,MCC6201,257472,0
TXN0003308,CUST00758,2023-10-11,71287,credit,pos,MCC8167,1928846,0
TXN0003309,CUST00621,2023-06-11,327449,emi_payment,pos,MCC2314,1592636,0
TXN0003310,CUST00855,2023-05-25,26046,atm_withdrawal,branch,MCC3636,98528,0
TXN0003311,CUST00821,2023-03-25,326160,emi_payment,mobile_app,MCC5997,551923,0
TXN0003312,CUST00319,2023-08-29,170448,emi_payment,pos,MCC3335,829856,0
TXN0003313,CUST00937,2023-04-14,484963,atm_withdrawal,branch,MCC9948,163083,0
TXN0003314,CUST00034,2023-11-28,247585,transfer,atm,MCC7104,1714973,0
TXN0003315,CUST00335,2023-05-30,381244,debit,internet_banking,MCC4706,345388,0
TXN0003316,CUST00608,2023-10-25,151380,transfer,pos,MCC7965,412539,0
TXN0003317,CUST00535,2023-06-21,37526,atm_withdrawal,pos,MCC9848,633468,0
TXN0003318,CUST00226,2023-06-01,371129,emi_payment,mobile_app,MCC1097,1869994,0
TXN0003319,CUST00200,2023-06-15,110947,credit,branch,MCC6011,451801,1
TXN0003320,CUST00781,2023-06-11,361249,credit,branch,MCC4846,850981,0
TXN0003321,CUST00877,2023-06-24,232377,atm_withdrawal,atm,MCC7794,1364704,0
TXN0003322,CUST00680,2023-11-20,485965,debit,internet_banking,MCC3769,313197,0
TXN0003323,CUST00531,2023-09-14,176370,atm_withdrawal,mobile_app,MCC3929,178042,0
TXN0003324,CUST00774,2023-01-13,200346,emi_payment,internet_banking,MCC7897,186199,0
TXN0003325,CUST00241,2023-01-22,370283,atm_withdrawal,branch,MCC9014,367328,0
TXN0003326,CUST00968,2023-01-09,392885,credit,internet_banking,MCC2291,654139,0
TXN0003327,CUST00125,2023-09-10,62975,emi_payment,branch,MCC6532,1881422,0
TXN0003328,CUST00585,2023-03-17,370625,credit,internet_banking,MCC8003,1839447,0
TXN0003329,CUST00342,2023-05-21,245770,debit,atm,MCC2480,1138426,0
TXN0003330,CUST00905,2023-10-30,494375,transfer,branch,MCC6951,1878191,0
TXN0003331,CUST00245,2023-02-18,315560,atm_withdrawal,mobile_app,MCC9815,57791,0
TXN0003332,CUST00642,2023-02-25,386830,credit,atm,MCC8585,1126528,0
TXN0003333,CUST00157,2023-01-29,172018,debit,internet_banking,MCC2749,888331,0
TXN0003334,CUST00182,2023-04-15,141858,atm_withdrawal,internet_banking,MCC9911,236380,0
TXN0003335,CUST00417,2023-02-02,392559,atm_withdrawal,atm,MCC4213,1106240,0
TXN0003336,CUST00800,2023-08-18,7734,atm_withdrawal,internet_banking,MCC5288,913184,0
TXN0003337,CUST00279,2023-09-26,290259,atm_withdrawal,mobile_app,MCC3624,1526958,0
TXN0003338,CUST00694,2023-03-09,484086,atm_withdrawal,internet_banking,MCC7294,835519,0
TXN0003339,CUST00572,2023-07-11,495590,atm_withdrawal,internet_banking,MCC2131,858274,0
TXN0003340,CUST00978,2023-04-21,358062,atm_withdrawal,atm,MCC7388,462135,0
TXN0003341,CUST00301,2023-01-30,248704,emi_payment,atm,MCC1497,944958,0
TXN0003342,CUST00244,2023-06-20,406322,credit,mobile_app,MCC8600,152064,0
TXN0003343,CUST00903,2023-09-12,7430,transfer,atm,MCC3933,1132720,0
TXN0003344,CUST00334,2023-03-25,396642,credit,atm,MCC5662,763147,0
TXN0003345,CUST00215,2023-10-15,95068,transfer,mobile_app,MCC3051,547366,0
TXN0003346,CUST00822,2023-12-29,367906,emi_payment,internet_banking,MCC1968,743710,0
TXN0003347,CUST00813,2023-01-21,174071,credit,atm,MCC1209,1783797,0
TXN0003348,CUST00063,2023-03-01,375762,debit,branch,MCC9813,1407959,0
TXN0003349,CUST00857,2023-04-16,301684,emi_payment,internet_banking,MCC2226,1704806,0
TXN0003350,CUST00634,2023-11-07,464736,atm_withdrawal,atm,MCC1511,788452,0
TXN0003351,CUST00279,2023-02-21,393736,atm_withdrawal,atm,MCC5623,787239,0
TXN0003352,CUST00536,2023-06-21,457064,debit,branch,MCC9660,26267,0
TXN0003353,CUST00239,2023-07-16,75700,transfer,mobile_app,MCC1746,1364326,0
TXN0003354,CUST00169,2023-02-17,189675,transfer,atm,MCC3297,40037,0
TXN0003355,CUST00133,2023-01-16,218762,transfer,mobile_app,MCC6002,1944703,0
TXN0003356,CUST00166,2023-02-13,15577,emi_payment,pos,MCC5431,1375030,0
TXN0003357,CUST00583,2023-01-21,11484,transfer,mobile_app,MCC2311,931134,0
TXN0003358,CUST00811,2023-07-02,19436,atm_withdrawal,mobile_app,MCC9555,1321571,0
TXN0003359,CUST00487,2023-12-08,383635,atm_withdrawal,internet_banking,MCC4224,1987357,0
